accident_id,occr_date,daynight,wday,assault,damaged,assault_id,damaged_id,location_id,violation_id,road_type_l_id,road_type_id,acc_type_l_id,acc_type_id,acc_type_id,acc_type_l_id,acc_type,acc_type_l_id,acc_type_l,assault_id,assault,accident_id,death,serious,injured,slight,wound,damaged_id,damaged,violation_id,violation,road_type_id,road_type_l_id,road_form,road_type_l_id,road_form_l,accident_id,assault_id,damaged_id,location_id,sido,sgg,weather_id,area_id,area_nm,measure_dt,temperature,rainfall,wind_speed,wind_direction,humidity,snow_drifts,ground_temperature
22600,00:00.0,1,화,승용차,0,10,17,137,20,5,6,2,13,13,2,도로이탈 기타,2,차량단독,10,승용차,22600,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22600,10,17,137,전남,영광군,562102,252,영광군,00:00.0,1.3,0,4.8,340,87,0,1
24125,00:00.0,1,금,승합차,승용차,2,16,137,20,1,9,3,12,12,3,주정차중 추돌,3,차대차,2,승합차,24125,1,2,0,1,0,16,승용차,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,24125,2,16,137,전남,영광군,563517,252,영광군,00:00.0,5.3,0.5,2.4,20,92,0,7.2
26688,00:00.0,1,일,이륜차,승용차,7,16,137,3,5,6,3,5,5,3,정면충돌,3,차대차,7,이륜차,26688,1,1,0,0,0,16,승용차,3,중앙선 침범,6,5,기타단일로,5,단일로,26688,7,16,137,전남,영광군,569272,252,영광군,00:00.0,18.1,0,4.9,340,70,0,20.3
24081,00:00.0,1,월,원동기장치자전거,승합차,3,11,84,5,1,9,3,18,18,3,측면직각충돌,3,차대차,3,원동기장치자전거,24081,1,1,0,0,0,11,승합차,5,교차로 통행방법 위반,9,1,교차로내,1,교차로,24081,3,11,84,경남,김해시,572204,253,김해시,00:00.0,9.5,0,3.9,140,24,0,16.2
28230,00:00.0,2,월,승용차,승용차,10,16,84,20,5,6,3,15,15,2,기타,3,차대차,10,승용차,28230,1,1,0,0,0,16,승용차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,28230,10,16,84,경남,김해시,577417,253,김해시,00:00.0,18.4,0,0.6,110,62,0,14.9
26503,00:00.0,1,토,자전거,화물차,9,15,84,1,5,6,3,18,18,3,측면직각충돌,3,차대차,9,자전거,26503,1,1,0,0,0,15,화물차,1,부당한 회전,6,5,기타단일로,5,단일로,26503,9,15,84,경남,김해시,578200,253,김해시,00:00.0,14.6,0,2.2,290,35,0,12.5
26978,00:00.0,2,토,승용차,0,10,17,149,20,1,9,2,20,20,2,공작물충돌,2,차량단독,10,승용차,26978,2,2,0,0,0,17,0,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,26978,10,17,149,경남,양산시,608102,257,양산시,00:00.0,16.7,0,1.5,180,65,0,15.8
35048,00:00.0,2,목,농기계,승용차,5,16,149,3,5,6,3,15,15,2,기타,3,차대차,5,농기계,35048,1,2,1,0,0,16,승용차,3,중앙선 침범,6,5,기타단일로,5,단일로,35048,5,16,149,경남,양산시,608241,257,양산시,00:00.0,16.4,0,0.2,0,80,0,15.7
27613,00:00.0,1,월,건설기계,보행자,12,1,149,7,5,17,4,9,9,4,횡단중,4,차대사람,12,건설기계,27613,1,1,0,0,0,1,보행자,7,보행자 보호의무 위반,17,5,횡단보도상,5,단일로,27613,12,1,149,경남,양산시,608324,257,양산시,00:00.0,20.6,0,3.3,70,41,0,33.9
29033,00:00.0,2,토,화물차,보행자,8,1,148,20,5,6,4,9,9,4,횡단중,4,차대사람,8,화물차,29033,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29033,8,1,148,서울,서울,95703,108,서울,00:00.0,-0.7,0,2.9,290,62,0,-0.7
27002,00:00.0,1,월,승합차,보행자,2,1,148,20,5,16,4,9,9,4,횡단중,4,차대사람,2,승합차,27002,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,16,5,횡단보도부근,5,단일로,27002,2,1,148,서울,서울,95757,108,서울,00:00.0,3.5,0,3.1,270,84,0,3.2
28265,00:00.0,1,금,자전거,승용차,9,16,148,20,1,9,3,15,15,2,기타,3,차대차,9,자전거,28265,1,1,0,0,0,16,승용차,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,28265,9,16,148,서울,서울,95829,108,서울,00:00.0,-1.1,0,2.7,290,41,0,-0.7
33960,00:00.0,2,수,승용차,0,10,17,148,20,5,6,2,20,20,2,공작물충돌,2,차량단독,10,승용차,33960,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,33960,10,17,148,서울,서울,95985,108,서울,00:00.0,-4.8,0,2.7,270,76,7.6,-0.3
23912,00:00.0,2,금,승합차,보행자,2,1,90,2,5,17,4,9,9,4,횡단중,4,차대사람,2,승합차,23912,1,1,0,0,0,1,보행자,2,신호위반,17,5,횡단보도상,5,단일로,23912,2,1,90,인천,인천,98600,112,인천,00:00.0,4.4,1,4.1,320,93,0,4.6
23911,00:00.0,1,토,승합차,화물차,2,15,90,3,5,16,3,18,18,3,측면직각충돌,3,차대차,2,승합차,23911,1,3,0,2,0,15,화물차,3,중앙선 침범,16,5,횡단보도부근,5,단일로,23911,2,15,90,인천,인천,98617,112,인천,00:00.0,6.8,0,9.2,290,45,0,10.5
23515,00:00.0,2,토,승용차,보행자,10,1,90,20,5,16,4,9,9,4,횡단중,4,차대사람,10,승용차,23515,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,16,5,횡단보도부근,5,단일로,23515,10,1,90,인천,인천,98625,112,인천,00:00.0,3.8,0,8.7,340,48,0,0.7
26450,00:00.0,2,일,승용차,보행자,10,1,90,20,5,16,4,15,15,2,기타,4,차대사람,10,승용차,26450,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,16,5,횡단보도부근,5,단일로,26450,10,1,90,인천,인천,98795,112,인천,00:00.0,3.9,0,7.4,320,41,0,2.4
26469,00:00.0,1,토,화물차,보행자,8,1,148,2,1,9,4,9,9,4,횡단중,4,차대사람,8,화물차,26469,1,1,0,0,0,1,보행자,2,신호위반,9,1,교차로내,1,교차로,26469,8,1,148,서울,서울,96551,108,서울,00:00.0,0.1,0,1.8,250,78,0,-0.1
25440,00:00.0,2,일,승용차,승용차,10,16,148,20,5,6,3,18,18,3,측면직각충돌,3,차대차,10,승용차,25440,1,1,0,0,0,16,승용차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25440,10,16,148,서울,서울,96564,108,서울,00:00.0,0,2.1,1.8,250,92,5.8,0
24346,00:00.0,2,토,원동기장치자전거,화물차,3,15,90,20,7,14,3,15,15,2,기타,3,차대차,3,원동기장치자전거,24346,1,1,0,0,0,15,화물차,20,안전운전 의무 불이행,14,7,기타/불명,7,기타/불명,24346,3,15,90,인천,인천,97264,112,인천,00:00.0,-3.5,0,3.8,360,33,0,-3.8
22916,00:00.0,1,토,이륜차,0,7,17,90,20,5,6,2,15,15,2,기타,2,차량단독,7,이륜차,22916,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22916,7,17,90,인천,인천,99786,112,인천,00:00.0,14.8,0,2.6,140,64,0,17
25643,00:00.0,1,금,화물차,화물차,8,15,149,20,5,6,3,15,15,2,기타,3,차대차,8,화물차,25643,1,2,1,0,0,15,화물차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25643,8,15,149,경남,양산시,609760,257,양산시,00:00.0,-1.7,0,1.5,230,64,0,-1
26764,00:00.0,1,일,승용차,이륜차,10,14,90,2,5,6,3,18,18,3,측면직각충돌,3,차대차,10,승용차,26764,1,1,0,0,0,14,이륜차,2,신호위반,6,5,기타단일로,5,단일로,26764,10,14,90,인천,인천,97297,112,인천,00:00.0,2.5,0,5.7,360,13,0,9.4
29788,00:00.0,2,수,자전거,화물차,9,15,90,1,1,9,3,18,18,3,측면직각충돌,3,차대차,9,자전거,29788,1,1,0,0,0,15,화물차,1,부당한 회전,9,1,교차로내,1,교차로,29788,9,15,90,인천,인천,100902,112,인천,00:00.0,28.4,0,1.7,160,53,0,34.1
24160,00:00.0,2,화,승용차,0,10,17,90,20,5,6,2,8,8,2,도로이탈 추락,2,차량단독,10,승용차,24160,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24160,10,17,90,인천,인천,97857,112,인천,00:00.0,3.7,0,1.9,90,57,0,-0.1
29783,00:00.0,1,토,건설기계,보행자,12,1,90,20,5,6,4,15,15,2,기타,4,차대사람,12,건설기계,29783,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29783,12,1,90,인천,인천,100970,112,인천,00:00.0,21.3,0,3.4,250,94,0,26
28466,00:00.0,1,월,승합차,보행자,2,1,90,2,5,16,4,9,9,4,횡단중,4,차대사람,2,승합차,28466,1,1,0,0,0,1,보행자,2,신호위반,16,5,횡단보도부근,5,단일로,28466,2,1,90,인천,인천,101853,112,인천,00:00.0,32.3,0,2.8,270,67,0,49.2
31022,00:00.0,1,토,승용차,자전거,10,6,90,20,1,11,3,15,15,2,기타,3,차대차,10,승용차,31022,1,1,0,0,0,6,자전거,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,31022,10,6,90,인천,인천,102145,112,인천,00:00.0,27.6,0,2.8,230,95,0,29.2
27185,00:00.0,1,화,원동기장치자전거,승합차,3,11,90,2,1,9,3,18,18,3,측면직각충돌,3,차대차,3,원동기장치자전거,27185,1,1,0,0,0,11,승합차,2,신호위반,9,1,교차로내,1,교차로,27185,3,11,90,인천,인천,102216,112,인천,00:00.0,25.7,0,2.2,160,98,0,29.9
28966,00:00.0,2,화,승용차,승용차,10,16,90,3,5,6,3,5,5,3,정면충돌,3,차대차,10,승용차,28966,1,3,1,1,0,16,승용차,3,중앙선 침범,6,5,기타단일로,5,단일로,28966,10,16,90,인천,인천,103569,112,인천,00:00.0,17.7,0,1.5,230,84,0,17.8
33014,00:00.0,2,금,승용차,이륜차,10,14,90,20,5,12,3,18,18,3,측면직각충돌,3,차대차,10,승용차,33014,1,1,0,0,0,14,이륜차,20,안전운전 의무 불이행,12,5,터널안,5,단일로,33014,10,14,90,인천,인천,103623,112,인천,00:00.0,14.2,0,5.1,320,75,0,13.7
26839,00:00.0,2,금,화물차,화물차,8,15,90,20,1,11,3,12,12,3,주정차중 추돌,3,차대차,8,화물차,26839,1,2,0,1,0,15,화물차,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,26839,8,15,90,인천,인천,104631,112,인천,00:00.0,1.1,0,1.3,110,47,0,0
26134,00:00.0,1,금,화물차,승합차,8,11,90,3,5,6,3,18,18,3,측면직각충돌,3,차대차,8,화물차,26134,1,1,0,0,0,11,승합차,3,중앙선 침범,6,5,기타단일로,5,단일로,26134,8,11,90,인천,인천,103965,112,인천,00:00.0,9.6,0,2,360,41,0,13.6
22994,00:00.0,1,목,승용차,자전거,10,6,44,7,5,6,3,10,10,3,진행중 추돌,3,차대차,10,승용차,22994,1,1,0,0,0,6,자전거,7,보행자 보호의무 위반,6,5,기타단일로,5,단일로,22994,10,6,44,강원,원주,108353,114,원주,00:00.0,14.8,0.1,1.6,20,86,0,15.8
22911,00:00.0,1,목,화물차,0,8,17,90,20,5,6,2,20,20,2,공작물충돌,2,차량단독,8,화물차,22911,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22911,8,17,90,인천,인천,105118,112,인천,00:00.0,-1.7,0,3.4,320,58,0,3.7
22629,00:00.0,2,월,화물차,화물차,8,15,44,20,5,6,3,12,12,3,주정차중 추돌,3,차대차,8,화물차,22629,1,3,1,1,0,15,화물차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22629,8,15,44,강원,원주,108627,114,원주,00:00.0,15.5,1,1.2,20,91,0,16.9
23058,00:00.0,1,월,승용차,보행자,10,1,44,20,7,14,4,15,15,2,기타,4,차대사람,10,승용차,23058,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,14,7,기타/불명,7,기타/불명,23058,10,1,44,강원,원주,108791,114,원주,00:00.0,27.7,0,2.3,230,15,0,47.3
27044,00:00.0,1,일,승용차,0,10,17,44,20,5,6,2,20,20,2,공작물충돌,2,차량단독,10,승용차,27044,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27044,10,17,44,강원,원주,109609,114,원주,00:00.0,29.4,0,2.7,90,40,0,40.4
22639,00:00.0,2,금,화물차,보행자,8,1,44,20,5,6,4,15,15,2,기타,4,차대사람,8,화물차,22639,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22639,8,1,44,강원,원주,110741,114,원주,00:00.0,24.3,0,0.8,20,87,0,24.8
24130,00:00.0,1,화,건설기계,보행자,12,1,165,7,1,9,4,9,9,4,횡단중,4,차대사람,12,건설기계,24130,1,1,0,0,0,1,보행자,7,보행자 보호의무 위반,9,1,교차로내,1,교차로,24130,12,1,165,경기,수원,123351,119,수원,00:00.0,0,0,0.2,0,79,0,-2.4
26984,00:00.0,2,월,화물차,보행자,8,1,44,20,5,6,4,21,21,4,길가장자리구역통행중,4,차대사람,8,화물차,26984,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26984,8,1,44,강원,원주,113331,114,원주,00:00.0,1.9,0,3.7,290,30,0,0.3
26957,00:00.0,1,일,화물차,보행자,8,1,102,16,5,6,4,9,9,4,횡단중,4,차대사람,8,화물차,26957,1,1,0,0,0,1,보행자,16,과속,6,5,기타단일로,5,단일로,26957,8,1,102,전남,강진군,626393,259,강진군,00:00.0,13.3,0,4.1,360,63,0,13.1
24167,00:00.0,2,화,승용차,보행자,10,1,165,20,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,24167,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24167,10,1,165,경기,수원,123361,119,수원,00:00.0,3.2,0,1.9,270,65,0,-1.2
24885,00:00.0,2,월,승용차,승합차,10,11,165,2,1,11,3,18,18,3,측면직각충돌,3,차대차,10,승용차,24885,1,2,0,1,0,11,승합차,2,신호위반,11,1,교차로부근,1,교차로,24885,10,11,165,경기,수원,124331,119,수원,00:00.0,-4.1,0,1.9,340,49,0,-4.5
27745,00:00.0,1,토,승용차,보행자,10,1,165,20,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,27745,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27745,10,1,165,경기,수원,128824,119,수원,00:00.0,25.2,0,0.5,110,87,0,25.4
33481,00:00.0,2,일,승용차,이륜차,10,14,165,20,5,6,3,10,10,3,진행중 추돌,3,차대차,10,승용차,33481,1,1,0,0,0,14,이륜차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,33481,10,14,165,경기,수원,123817,119,수원,00:00.0,2.9,0,1,200,37,0,-1.4
23634,00:00.0,1,화,승용차,보행자,10,1,165,20,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,23634,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23634,10,1,165,경기,수원,124695,119,수원,00:00.0,-2.5,0,0.5,180,84,0,-0.9
25305,00:00.0,1,금,화물차,보행자,8,1,165,20,5,6,4,15,15,2,기타,4,차대사람,8,화물차,25305,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25305,8,1,165,경기,수원,129137,119,수원,00:00.0,19.1,0,1.6,320,86,0,22.2
27599,00:00.0,1,목,자전거,승합차,9,11,165,3,5,6,3,18,18,3,측면직각충돌,3,차대차,9,자전거,27599,1,1,0,0,0,11,승합차,3,중앙선 침범,6,5,기타단일로,5,단일로,27599,9,11,165,경기,수원,130965,119,수원,00:00.0,5.4,0,2.2,290,23,0,4.2
22915,00:00.0,2,금,화물차,화물차,8,15,18,20,5,6,3,10,10,3,진행중 추돌,3,차대차,8,화물차,22915,1,3,2,0,0,15,화물차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22915,8,15,18,경북,울진,161253,130,울진,00:00.0,12.5,0,2.4,360,76,0,15.9
23528,00:00.0,2,수,화물차,0,8,17,79,20,5,6,2,2,2,2,전도전복,2,차량단독,8,화물차,23528,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23528,8,17,79,강원,영월,134187,121,영월,00:00.0,13.1,0,2.1,250,75,0,10.6
28904,00:00.0,1,금,이륜차,화물차,7,15,79,20,5,16,3,15,15,2,기타,3,차대차,7,이륜차,28904,1,1,0,0,0,15,화물차,20,안전운전 의무 불이행,16,5,횡단보도부근,5,단일로,28904,7,15,79,강원,영월,138594,121,영월,00:00.0,16.9,0,1.8,320,47,0,34.2
27638,00:00.0,2,금,승용차,보행자,10,1,79,20,1,9,4,9,9,4,횡단중,4,차대사람,10,승용차,27638,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,27638,10,1,79,강원,영월,138600,121,영월,00:00.0,16.4,0,1.9,340,53,0,16.8
26887,00:00.0,1,화,이륜차,0,7,17,79,20,5,6,2,2,2,2,전도전복,2,차량단독,7,이륜차,26887,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26887,7,17,79,강원,영월,139697,121,영월,00:00.0,2.1,0,1.3,230,35,0,-0.2
22930,00:00.0,1,금,승용차,보행자,10,1,106,20,5,6,4,16,16,4,차도통행중,4,차대사람,10,승용차,22930,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,22930,10,1,106,충남,서산,152796,129,서산,00:00.0,17.9,0,0.6,270,70,0,27.9
25589,00:00.0,2,목,승용차,승용차,10,16,106,20,5,6,3,12,12,3,주정차중 추돌,3,차대차,10,승용차,25589,2,2,0,0,0,16,승용차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25589,10,16,106,충남,서산,156631,129,서산,00:00.0,7.2,0.8,3.6,320,72,0,8.1
24046,00:00.0,2,수,화물차,화물차,8,15,72,3,5,6,3,18,18,3,측면직각충돌,3,차대차,8,화물차,24046,1,1,0,0,0,15,화물차,3,중앙선 침범,6,5,기타단일로,5,단일로,24046,8,15,72,전남,해남,639294,261,해남,00:00.0,6.5,0,0.6,200,92,0,11
27173,00:00.0,2,수,승용차,0,10,17,72,20,5,6,2,8,8,2,도로이탈 추락,2,차량단독,10,승용차,27173,2,3,1,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27173,10,17,72,전남,해남,642155,261,해남,00:00.0,26.3,0,0.6,160,88,0,25.9
27983,00:00.0,1,월,화물차,자전거,8,6,20,4,1,9,3,18,18,3,측면직각충돌,3,차대차,8,화물차,27983,1,1,0,0,0,6,자전거,4,직진 및 우회전차의 통행방해,9,1,교차로내,1,교차로,27983,8,6,20,충북,청주,171451,131,청주,00:00.0,31.3,0,1.2,200,44,0,34.1
26375,00:00.0,2,월,화물차,0,8,17,18,20,1,11,2,20,20,2,공작물충돌,2,차량단독,8,화물차,26375,1,1,0,0,0,17,0,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,26375,8,17,18,경북,울진,166533,130,울진,00:00.0,5.8,0,3.9,230,46,0,2.7
25059,00:00.0,1,월,화물차,보행자,8,1,20,20,1,11,4,9,9,4,횡단중,4,차대사람,8,화물차,25059,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,25059,8,1,20,충북,청주,174297,131,청주,00:00.0,8.7,0,0.6,160,96,0,7.4
34548,00:00.0,2,화,화물차,0,8,17,23,20,5,6,2,20,20,2,공작물충돌,2,차량단독,8,화물차,34548,1,2,1,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,34548,8,17,23,전남,광양시,673039,266,광양시,00:00.0,2.1,0,0.7,320,38,0,-2.2
32500,00:00.0,1,화,화물차,화물차,8,15,23,13,5,6,3,10,10,3,진행중 추돌,3,차대차,8,화물차,32500,1,3,1,1,0,15,화물차,13,차로위반(진로변경 위반),6,5,기타단일로,5,단일로,32500,8,15,23,전남,광양시,674058,266,광양시,00:00.0,5.8,0,11.1,270,68,0,8.5
24120,00:00.0,1,일,화물차,보행자,8,1,38,20,5,6,4,9,9,4,횡단중,4,차대사람,8,화물차,24120,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24120,8,1,38,대전,대전,177181,133,대전,00:00.0,7.4,0,4.1,90,61,0,7.8
23589,00:00.0,2,목,승용차,보행자,10,1,38,20,1,11,4,9,9,4,횡단중,4,차대사람,10,승용차,23589,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,11,1,교차로부근,1,교차로,23589,10,1,38,대전,대전,177937,133,대전,00:00.0,7.5,0,1.8,270,66,0,5.4
23307,00:00.0,1,일,건설기계,보행자,12,1,38,20,1,9,4,9,9,4,횡단중,4,차대사람,12,건설기계,23307,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,23307,12,1,38,대전,대전,178862,133,대전,00:00.0,21.9,0,1.3,270,44,0,41.7
23196,00:00.0,2,수,승용차,보행자,10,1,38,20,1,9,4,9,9,4,횡단중,4,차대사람,10,승용차,23196,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,23196,10,1,38,대전,대전,179107,133,대전,00:00.0,27.1,0,2.1,270,25,0,31.1
27702,00:00.0,1,수,이륜차,0,7,17,38,20,5,6,2,15,15,2,기타,2,차량단독,7,이륜차,27702,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27702,7,17,38,대전,대전,181962,133,대전,00:00.0,23.3,0,2.7,200,63,0,23.6
28536,00:00.0,2,화,승용차,보행자,10,1,38,20,1,9,4,9,9,4,횡단중,4,차대사람,10,승용차,28536,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,9,1,교차로내,1,교차로,28536,10,1,38,대전,대전,182091,133,대전,00:00.0,15.4,0,1.1,320,91,0,14.3
33965,00:00.0,2,일,승용차,보행자,10,1,38,20,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,33965,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,33965,10,1,38,대전,대전,183067,133,대전,00:00.0,12.1,0.3,6,140,87,0,10.9
29576,00:00.0,1,화,승용차,보행자,10,1,38,20,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,29576,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29576,10,1,38,대전,대전,183615,133,대전,00:00.0,6.8,0,0.9,90,35,0,12.5
24102,00:00.0,1,화,화물차,이륜차,8,14,83,20,5,6,3,15,15,2,기타,3,차대차,8,화물차,24102,2,15,12,1,0,14,이륜차,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24102,8,14,83,경북,안동,194296,136,안동,00:00.0,10,0,2.2,270,32,0,4.4
25996,00:00.0,2,월,승합차,0,2,17,38,20,5,6,2,20,20,2,공작물충돌,2,차량단독,2,승합차,25996,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,25996,2,17,38,대전,대전,183749,133,대전,00:00.0,-1.8,0,0.2,0,92,0,-3.1
31756,00:00.0,2,목,승용차,0,10,17,164,20,5,4,2,15,15,2,기타,2,차량단독,10,승용차,31756,1,1,0,0,0,17,0,20,안전운전 의무 불이행,4,5,교량위,5,단일로,31756,10,17,164,경북,포항,215928,138,포항,00:00.0,26.9,0,1.5,360,98,0,27.9
23336,00:00.0,2,일,승용차,보행자,10,1,83,20,5,6,4,15,15,2,기타,4,차대사람,10,승용차,23336,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,23336,10,1,83,경북,안동,196251,136,안동,00:00.0,14,0,1.7,320,48,0,11.7
24061,00:00.0,1,월,화물차,0,8,17,155,20,5,6,2,20,20,2,공작물충돌,2,차량단독,8,화물차,24061,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24061,8,17,155,경북,상주,203890,137,상주,00:00.0,7.2,0,1.3,250,30,0,15.7
26290,00:00.0,2,수,승용차,보행자,10,1,155,20,5,6,4,9,9,4,횡단중,4,차대사람,10,승용차,26290,1,2,0,1,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,26290,10,1,155,경북,상주,207977,137,상주,00:00.0,22.4,0,1,250,58,0,21.9
29894,00:00.0,2,화,자전거,0,9,17,155,20,5,6,2,2,2,2,전도전복,2,차량단독,9,자전거,29894,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29894,9,17,155,경북,상주,208289,137,상주,00:00.0,21,0,4,250,60,0,18.7
22942,00:00.0,2,금,승용차,승합차,10,11,164,20,8,5,3,18,18,3,측면직각충돌,3,차대차,10,승용차,22942,1,2,1,0,0,11,승합차,20,안전운전 의무 불이행,5,5,고가도로위,8,고가도로위,22942,10,11,164,경북,포항,214598,138,포항,00:00.0,21.3,0,2.2,180,78,0,20.2
27737,00:00.0,1,토,화물차,0,8,17,88,20,5,6,2,8,8,2,도로이탈 추락,2,차량단독,8,화물차,27737,1,2,1,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27737,8,17,88,경북,봉화,686106,271,봉화,00:00.0,26.5,0,1.8,200,80,0,30
24757,00:00.0,1,일,승용차,0,10,17,53,20,5,6,2,2,2,2,전도전복,2,차량단독,10,승용차,24757,1,1,0,0,0,17,0,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24757,10,17,53,경북,영주,694740,272,영주,00:00.0,23.4,0,0.7,290,87,0,24.6
32432,00:00.0,1,수,화물차,보행자,8,1,164,3,5,6,4,9,9,4,횡단중,4,차대사람,8,화물차,32432,1,1,0,0,0,1,보행자,3,중앙선 침범,6,5,기타단일로,5,단일로,32432,8,1,164,경북,포항,217231,138,포항,00:00.0,23.5,0,2,360,64,0,37.1
29557,00:00.0,2,수,불명,보행자,6,1,164,20,5,6,4,15,15,2,기타,4,차대사람,6,불명,29557,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,29557,6,1,164,경북,포항,217561,138,포항,00:00.0,13.7,0,3,250,79,0,11.1
27120,00:00.0,2,토,승용차,보행자,10,1,164,20,5,6,4,15,15,2,기타,4,차대사람,10,승용차,27120,1,2,1,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,27120,10,1,164,경북,포항,216310,138,포항,00:00.0,30.8,0,1.4,290,83,0,28.9
24498,00:00.0,2,수,승용차,보행자,10,1,157,20,5,6,4,15,15,2,기타,4,차대사람,10,승용차,24498,1,1,0,0,0,1,보행자,20,안전운전 의무 불이행,6,5,기타단일로,5,단일로,24498,10,1,157,대구,대구,229092,143,대구,00:00.0,-4.8,0,2.8,290,39,0,-2.4
